week by week
WAS,-8.923055555555555,-1.4927777777777778,4.941666666666666,2.0722222222222224,-3.1213888888888888,-0.4286111111111111,2.8291666666666666,0.9305555555555556,-3.703333333333333,2.7769444444444447,0.025277777777777777,-9.444444444444445,-12.364444444444445,-8.626388888888888,3.4719444444444445,0.10361111111111111
NYG,8.923055555555555,8.986666666666666,-0.37452901281085155,21.35861111111111,-7.049444444444444,7.3175,-2.2905555555555557,13.391388888888889,3.716388888888889,13.618055555555555,4.656666666666666,9.444444444444445,-4.136666666666667,-4.1866666666666665,-3.9820650781450166,0.2822222222222222,-3.401111111111111
SEA,-11.728055555555555,3.984536082474227,14.879722222222222,-21.35861111111111,-3.209722222222222,-10.984722222222222,12.477222222222222,-3.8980555555555556,-5.1722222222222225,-8.311666666666667,-0.025277777777777777,-16.671666666666667,3.948888888888889,-4.386388888888889,1.878611111111111,-2.2555555555555555
BUF,11.728055555555555,1.6975,-3.9966666666666666,0.15833333333333333,-11.421388888888888,2.4069444444444446,-1.673888888888889,-5.220833333333333,-7.9975,-4.718333333333334,11.020555555555555,-6.363333333333333,-7.695833333333334,-4.574722222222222,-3.326388888888889,-5.2058333333333335
HOU,-17.420555555555556,-7.328611111111111,-2.0576671035386633,2.6919444444444443,-1.8975,12.571666666666667,13.015,-7.400555555555556,-9.314166666666667,-0.6316666666666667,7.402777777777778,10.783888888888889,4.573888888888889,1.9383333333333332,-6.4816666666666665,0.6986111111111111
PIT,17.420555555555556,4.410555555555556,-2.709722222222222,-0.42395964691046656,0.39055555555555554,8.786388888888888,2.2905555555555557,3.703333333333333,2.306111111111111,-2.1880555555555556,3.545,2.4941666666666666,-2.8652777777777776,-2.3755555555555556,-4.186388888888889,10.718333333333334,4.639166666666667,7.0344444444444445,6.515555555555555
STL,-19.99888888888889,-8.986666666666666,-14.879722222222222,-0.15833333333333333,0.4286111111111111,15.735555555555555,0.29,-9.442222222222222,-28.6125,-18.565,-17.663055555555555,-0.3397222222222222,-12.362777777777778,4.386388888888889,4.898888888888889,-1.6780555555555556
PHI,19.99888888888889,1.925,2.709722222222222,-3.301388888888889,3.1213888888888888,0.9902777777777778,3.8594444444444442,3.8980555555555556,-3.716388888888889,-1.490888888888889,-5.691666666666666,15.556944444444444,4.136666666666667,12.17,-3.4719444444444445,20.558333333333334,3.3358333333333334,3.401111111111111,-7.812222222222222
KAN,-4.051944444444445,-7.453888888888889,-12.695833333333333,4.136111111111111,-17.979444444444443,-13.375833333333333,-1.1744444444444444,9.213622291021672,1.9536111111111112,-3.9491666666666667,-11.020555555555555,3.3975,1.7213888888888889,8.455277777777777,-0.7691666666666667,-8.785
NWE,4.051944444444445,5.006388888888889,-12.123055555555556,1.3902777777777777,-13.736666666666666,16.293055555555554,-0.29,-1.9625,7.9975,-6.3356265356265355,2.845,-2.4941666666666666,-3.948888888888889,19.53527777777778,27.675833333333333,5.2058333333333335
TAM,-0.41333333333333333,11.269722222222223,-0.283793347487615,1.0866666666666667,-2.6866666666666665,14.789444444444445,10.984722222222222,-0.6036111111111111,-9.213622291021672,-1.6805555555555556,4.347222222222222,1.8722222222222222,-4.606111111111111,-3.723684210526316,-5.060277777777777,-1.17
NOR,0.41333333333333333,1.4927777777777778,-6.090833333333333,7.390833333333333,-2.7616666666666667,9.834444444444445,-9.335277777777778,7.326388888888889,-10.14638888888889,3.9491666666666667,9.652777777777779,-1.8722222222222222,3.251388888888889,-6.995485926712693,20.045277777777777,-9.057222222222222
NYJ,6.451666666666667,-5.006388888888889,-12.0125,14.356944444444444,3.5408333333333335,-1.312183908045977,1.1744444444444444,5.220833333333333,28.6125,6.3356265356265355,9.47638888888889,-9.16,-3.8205555555555555,4.574722222222222,-1.878611111111111,-1.9869444444444444
MIA,-6.451666666666667,-18.101666666666667,12.123055555555556,5.341388888888889,1.8975,-5.613611111111111,1.673888888888889,5.510833333333333,5.1722222222222225,4.727222222222222,-2.845,0.3397222222222222,7.695833333333334,7.071944444444444,0.7691666666666667,1.9869444444444444,-6.7988888888888885
DET,-13.3475,-9.913333333333334,-12.5075,-14.47,0.5244444444444445,-12.571666666666667,-0.9305555555555556,1.6741666666666666,-13.84361111111111,-1.5161111111111112,-4.347222222222222,-24.19972222222222,1.3366666666666667,-5.540277777777778,-20.045277777777777,-5.576388888888889
ATL,13.3475,-11.269722222222223,12.695833333333333,-6.155555555555556,7.041388888888889,5.793055555555555,-3.8594444444444442,18.95861111111111,10.14638888888889,-0.535,9.2375,3.9766666666666666,-3.251388888888889,3.723684210526316,8.600555555555555,1.6780555555555556,-7.0325
JAX,-2.242777777777778,-1.6975,-2.0797222222222222,2.0576671035386633,-0.39055555555555554,3.2088888888888887,-3.765833333333333,-9.116111111111111,13.84361111111111,-0.1852777777777778,-10.568055555555556,-10.783888888888889,-10.615,-1.0941666666666667,5.105277777777777,-10.731944444444444
TEN,2.242777777777778,7.121666666666667,7.328611111111111,8.473611111111111,-2.625,13.375833333333333,0.23333333333333334,2.449796126401631,2.3566666666666665,0.1852777777777778,-9.47638888888889,24.19972222222222,6.916388888888889,-1.9383333333333332,4.186388888888889,-12.99388888888889,-0.14833333333333334
CIN,-6.171666666666667,-7.121666666666667,0.37452901281085155,-1.2705555555555557,-7.78,-3.5408333333333335,-8.786388888888888,-13.015,9.116111111111111,1.490888888888889,-3.545,-12.490833333333333,-12.162222222222223,8.626388888888888,10.678888888888888,8.785
BAL,6.171666666666667,5.821944444444444,0.42395964691046656,2.625,-19.97833333333333,5.613611111111111,11.162777777777778,-0.5888888888888889,9.314166666666667,-13.618055555555555,5.691666666666666,12.490833333333333,12.364444444444445,2.3755555555555556,1.3277777777777777,10.731944444444444,6.7988888888888885,0.14833333333333334,-7.0344444444444445
CAR,1.0877777777777777,-6.570277777777778,-1.3705555555555555,6.155555555555556,17.979444444444443,-14.789444444444445,9.335277777777778,-2.928888888888889,8.139444444444445,1.5161111111111112,-9.2375,4.058611111111111,4.606111111111111,9.092222222222222,3.9820650781450166,9.057222222222222,-13.14
SDG,-1.0877777777777777,-5.115277777777778,12.0125,-6.570833333333334,-5.341388888888889,13.736666666666666,-2.4069444444444446,-7.326388888888889,-1.9536111111111112,2.1880555555555556,-1.8083333333333333,-3.9766666666666666,17.52611111111111,-8.455277777777777,5.060277777777777,14.017222222222221,-1.6605527638190956,-4.639166666666667
ARI,2.863611111111111,18.101666666666667,-4.941666666666666,-14.356944444444444,11.421388888888888,3.9101092896174863,2.928888888888889,9.442222222222222,-3.1847222222222222,8.311666666666667,-4.656666666666666,-15.556944444444444,12.362777777777778,-18.048333333333332,-27.675833333333333,2.2555555555555555,7.0325,13.14,7.812222222222222,-6.515555555555555
SFO,-2.863611111111111,-3.984536082474227,12.5075,-7.390833333333333,-1.3902777777777777,-0.9902777777777778,-7.3175,-12.477222222222222,3.1847222222222222,18.565,-10.647777777777778,6.363333333333333,3.8205555555555555,-7.071944444444444,-4.898888888888889,-0.10361111111111111
DAL,11.223888888888888,-1.925,5.692777777777778,-2.0722222222222224,7.78,-3.9101092896174863,-15.735555555555555,0.6036111111111111,-13.391388888888889,-2.7769444444444447,10.647777777777778,16.671666666666667,2.8652777777777776,4.1866666666666665,-1.3277777777777777,-20.558333333333334
CLE,-11.223888888888888,-4.410555555555556,-5.821944444444444,1.2705555555555557,7.049444444444444,-2.8291666666666666,3.765833333333333,0.5888888888888889,4.1775,4.718333333333334,-7.402777777777778,1.0966666666666667,-6.916388888888889,-12.17,-10.678888888888888,-10.718333333333334
CHI,5.85,6.570277777777778,0.283793347487615,3.301388888888889,14.47,-5.793055555555555,5.520555555555555,-1.6741666666666666,-2.3566666666666665,-12.14638888888889,17.663055555555555,-4.279444444444445,10.615,6.995485926712693,-3.2164218258132213,-0.6986111111111111
IND,-5.85,-6.0525,2.0797222222222222,-2.6919444444444443,19.97833333333333,-10.325833333333334,-0.23333333333333334,1.9625,-2.306111111111111,0.6316666666666667,1.8083333333333333,-1.0966666666666667,12.162222222222223,5.540277777777778,-5.105277777777777,12.99388888888889,1.6605527638190956
MIN,-4.37,6.0525,1.3705555555555555,-8.473611111111111,2.7616666666666667,-0.5244444444444445,-5.520555555555555,7.400555555555556,2.131388888888889,1.6805555555555556,10.568055555555556,4.279444444444445,-1.3366666666666667,18.048333333333332,-8.600555555555555,-0.2822222222222222,-3.3358333333333334
GNB,4.37,9.913333333333334,-5.692777777777778,-1.0866666666666667,-7.041388888888889,3.209722222222222,10.325833333333334,-2.449796126401631,-2.131388888888889,12.14638888888889,-9.652777777777779,-4.058611111111111,-4.573888888888889,1.0941666666666667,3.2164218258132213,5.576388888888889
DEN,16.06222222222222,5.115277777777778,6.090833333333333,-4.136111111111111,2.6866666666666665,-3.2088888888888887,-16.293055555555554,-5.510833333333333,-4.1775,0.535,-6.210277777777778,9.16,-1.7213888888888889,-9.092222222222222,3.326388888888889,-14.017222222222221
OAK,-16.06222222222222,7.453888888888889,3.9966666666666666,6.570833333333334,-9.834444444444445,1.312183908045977,-11.162777777777778,-18.95861111111111,-8.139444444444445,-4.727222222222222,6.210277777777778,-3.3975,-17.52611111111111,-19.53527777777778,6.4816666666666665,1.17
averages
WAS,-1.9345659722222222
NYG,4.14212259153748
SEA,-3.177060244845361
BUF,-2.1989583333333336
HOU,0.07148261158438912
PIT,3.7191101609569848
STL,-6.68421875
PHI,4.386072916666667
KAN,-3.2736104123667014
NWE,3.0693879248566747
TAM,0.9317715372130525
NOR,1.068580740691568
NYJ,2.785423497557118
MIA,0.9061805555555555
DET,-8.454618055555555
ATL,3.943476790935673
JAX,-2.4409617782510558
TEN,3.243008091233435
CIN,-2.300772492254878
BAL,3.2401780334874597
CAR,1.6858235118285076
SDG,0.8874133689279728
ARI,0.2903714139344266
SFO,-0.9184605884879721
DAL,-0.12660405282331544
CLE,-3.0940451388888883
CHI,2.5690501183019707
IND,1.5722394088498046
MIN,1.3655729166666666
GNB,0.8228099395465576
DEN,-1.3369444444444447
OAK,-4.759255866858237
